Episode,Frames,Total Reward,Epsilon,Loss,Max Q-Value,Lives Lost,End Time
357,579,135.0,0.8398423000052729,0.14768413090129384,28.43135,3,2024-07-29 01:56:28
358,373,80.0,0.839506600005284,0.12460573880506265,23.555584,3,2024-07-29 01:57:05
359,551,185.0,0.8390107000053003,0.14939985710944972,18.156183,3,2024-07-29 01:57:59
360,451,135.0,0.8386048000053137,0.14823000103301326,48.519928,3,2024-07-29 01:58:44
361,473,135.0,0.8381791000053277,0.1367939926731158,32.311546,3,2024-07-29 01:59:30
362,493,110.0,0.8377354000053423,0.16024097591699016,23.217564,3,2024-07-29 02:00:18
363,342,50.0,0.8374276000053524,0.18822597097932248,23.911135,3,2024-07-29 02:00:52
364,593,140.0,0.83689390000537,0.14775927100977648,29.863544,3,2024-07-29 02:01:50
365,606,150.0,0.836348500005388,0.1478037162139864,15.219353,3,2024-07-29 02:02:49
366,435,120.0,0.8359570000054009,0.16759119314708928,42.881653,3,2024-07-29 02:03:32
367,382,30.0,0.8356132000054122,0.15257115810329377,36.832718,3,2024-07-29 02:04:10
368,499,180.0,0.835164100005427,0.152921014773344,21.708328,3,2024-07-29 02:04:58
369,585,140.0,0.8346376000054443,0.16241132271850212,27.80236,3,2024-07-29 02:05:55
370,388,75.0,0.8342884000054558,0.16806016756778525,30.145933,3,2024-07-29 02:06:34
371,445,125.0,0.833887900005469,0.1464702573719989,41.11978,3,2024-07-29 02:07:18
372,672,155.0,0.8332831000054889,0.16073925023721086,18.006119,3,2024-07-29 02:08:24
373,476,105.0,0.832854700005503,0.16006350806843833,36.97011,3,2024-07-29 02:09:11
374,604,180.0,0.8323111000055209,0.15937276219097984,32.817543,3,2024-07-29 02:10:10
375,939,470.0,0.8314660000055487,0.16675724870702838,31.138235,3,2024-07-29 02:11:42
376,399,55.0,0.8311069000055605,0.1643873579370647,24.015856,3,2024-07-29 02:12:21
377,690,285.0,0.830485900005581,0.14988705534218014,49.069786,3,2024-07-29 02:13:30
378,297,80.0,0.8302186000055898,0.15381071498297683,32.66197,3,2024-07-29 02:13:59
379,794,545.0,0.8295040000056133,0.16533794977071153,21.896912,3,2024-07-29 02:15:17
380,712,360.0,0.8288632000056344,0.15101202837913558,22.671646,3,2024-07-29 02:16:27
381,340,60.0,0.8285572000056445,0.18540075031273506,25.813387,3,2024-07-29 02:17:00
382,356,80.0,0.828236800005655,0.17368661884344025,24.152267,3,2024-07-29 02:17:35
383,252,15.0,0.8280100000056625,0.16551002206665183,27.317698,3,2024-07-29 02:18:01
384,471,105.0,0.8275861000056765,0.16184159722614186,36.957207,3,2024-07-29 02:18:46
385,503,115.0,0.8271334000056914,0.1630338405816266,43.55035,3,2024-07-29 02:19:35
386,402,135.0,0.8267716000057033,0.15344792261571433,28.611515,3,2024-07-29 02:20:15
387,467,55.0,0.8263513000057171,0.16397784926332293,41.528366,3,2024-07-29 02:21:01
388,722,180.0,0.8257015000057385,0.16533169531136999,18.798235,3,2024-07-29 02:22:13
389,441,125.0,0.8253046000057516,0.1448617912575501,37.350647,3,2024-07-29 02:22:57
390,471,65.0,0.8248807000057655,0.1588321462305235,24.706749,3,2024-07-29 02:23:43
391,472,155.0,0.8244559000057795,0.15597112306346328,42.276974,3,2024-07-29 02:24:30
392,1485,755.0,0.8231194000058235,0.15636689603479223,57.915653,3,2024-07-29 02:26:55
393,302,50.0,0.8228476000058325,0.16564151365926724,50.718506,3,2024-07-29 02:27:25
394,564,125.0,0.8223400000058492,0.15480171170429136,44.37999,3,2024-07-29 02:28:20
395,431,105.0,0.8219521000058619,0.17347954234363308,37.75978,3,2024-07-29 02:29:02
396,385,75.0,0.8216056000058733,0.19083373408232415,29.284407,3,2024-07-29 02:29:40
397,597,185.0,0.821068300005891,0.15898369545962543,43.888,3,2024-07-29 02:30:38
398,455,30.0,0.8206588000059045,0.1586083913242424,23.594759,3,2024-07-29 02:31:23
399,347,90.0,0.8203465000059148,0.14310084014959226,37.806873,3,2024-07-29 02:31:57
400,489,135.0,0.8199064000059293,0.16367709504131892,31.61878,3,2024-07-29 02:32:46
401,588,215.0,0.8193772000059467,0.17218532899812777,43.462173,3,2024-07-29 02:33:44
402,394,105.0,0.8190226000059584,0.183993688013953,30.42896,3,2024-07-29 02:34:22
403,477,115.0,0.8185933000059725,0.18864435854073092,35.84005,3,2024-07-29 02:35:07
404,639,125.0,0.8180182000059915,0.16736678878233094,47.063602,3,2024-07-29 02:36:10
405,416,110.0,0.8176438000060038,0.15531315084976646,38.187786,3,2024-07-29 02:36:51
406,533,155.0,0.8171641000060196,0.16980022713402199,16.987263,3,2024-07-29 02:37:44
407,711,255.0,0.8165242000060406,0.18762103329856689,47.223076,3,2024-07-29 02:38:53
408,751,260.0,0.8158483000060629,0.16127957853075667,47.76536,3,2024-07-29 02:40:05
409,604,210.0,0.8153047000060808,0.1490396320301768,43.286846,3,2024-07-29 02:41:03
410,620,210.0,0.8147467000060992,0.1612223562333853,49.610306,3,2024-07-29 02:42:03
411,715,240.0,0.8141032000061204,0.1877730768043678,32.28342,3,2024-07-29 02:43:13
412,445,150.0,0.8137027000061335,0.17858426082000303,42.471123,3,2024-07-29 02:43:56
413,529,210.0,0.8132266000061492,0.1553061899706186,55.970566,3,2024-07-29 02:44:47
414,280,50.0,0.8129746000061575,0.16683135929384402,42.5277,3,2024-07-29 02:45:14
415,474,120.0,0.8125480000061716,0.1995151833580013,42.60556,3,2024-07-29 02:46:00
416,527,120.0,0.8120737000061872,0.15881646416049303,74.64396,3,2024-07-29 02:46:50
417,284,20.0,0.8118181000061956,0.17151287843433904,32.17601,3,2024-07-29 02:47:18
418,600,210.0,0.8112781000062134,0.16635235523184141,99.195496,3,2024-07-29 02:48:17
419,615,210.0,0.8107246000062316,0.17646678319064582,73.01405,3,2024-07-29 02:49:17
420,592,410.0,0.8101918000062491,0.18115131301503326,33.828835,3,2024-07-29 02:50:14
421,704,210.0,0.80955820000627,0.17922504256818106,41.407063,3,2024-07-29 02:51:22
422,471,180.0,0.809134300006284,0.1771700410548036,45.199776,3,2024-07-29 02:52:09
423,359,110.0,0.8088112000062946,0.19037172389229692,33.377857,3,2024-07-29 02:52:44
424,402,80.0,0.8084494000063065,0.1694756613404893,24.468016,3,2024-07-29 02:53:23
425,412,75.0,0.8080786000063187,0.16155063903447495,46.22666,3,2024-07-29 02:54:03
426,293,55.0,0.8078149000063274,0.18209257650700852,25.51295,3,2024-07-29 02:54:31
427,676,210.0,0.8072065000063474,0.17224983727702728,69.37301,3,2024-07-29 02:55:36
428,598,180.0,0.8066683000063651,0.17097128457997157,54.199993,3,2024-07-29 02:56:35
429,478,160.0,0.8062381000063793,0.1920745198821423,34.646557,3,2024-07-29 02:57:21
430,448,80.0,0.8058349000063926,0.17088970891200006,27.16023,3,2024-07-29 02:58:05
431,557,125.0,0.8053336000064091,0.18281270395061486,22.551495,3,2024-07-29 02:59:00
432,769,210.0,0.8046415000064319,0.17138976857589341,32.859665,3,2024-07-29 03:00:14
433,449,210.0,0.8042374000064452,0.16589404207826458,29.835012,3,2024-07-29 03:00:58
434,336,110.0,0.8039350000064551,0.17626264766745625,46.20009,3,2024-07-29 03:01:30
435,589,165.0,0.8034049000064726,0.14460453350596597,54.75411,3,2024-07-29 03:02:28
436,491,210.0,0.8029630000064871,0.1724036618338826,38.700333,3,2024-07-29 03:03:16
437,390,180.0,0.8026120000064987,0.16125079739170198,24.337461,3,2024-07-29 03:03:54
438,497,135.0,0.8021647000065134,0.17754537747119753,58.91631,3,2024-07-29 03:04:42
439,532,180.0,0.8016859000065292,0.16990131298010064,39.064785,3,2024-07-29 03:05:34
440,505,180.0,0.8012314000065441,0.17632466470546063,30.19584,3,2024-07-29 03:06:23
441,367,85.0,0.800901100006555,0.16489024701901286,20.992842,3,2024-07-29 03:06:58
442,529,210.0,0.8004250000065707,0.1912301299646356,46.346718,3,2024-07-29 03:07:49
443,1129,260.0,0.7994089000066041,0.16914984372017972,23.168917,3,2024-07-29 03:09:39
444,592,135.0,0.7988761000066217,0.17483789707861236,47.727222,3,2024-07-29 03:10:37
445,260,60.0,0.7986421000066294,0.1651872679591179,35.820473,3,2024-07-29 03:11:02
446,421,175.0,0.7982632000066419,0.18455864666051933,35.62614,3,2024-07-29 03:11:43
447,624,210.0,0.7977016000066603,0.18104850583208296,30.524925,3,2024-07-29 03:12:45
448,478,160.0,0.7972714000066745,0.16791505675186172,49.0884,3,2024-07-29 03:13:32
449,636,225.0,0.7966990000066934,0.1696900579867498,63.790142,3,2024-07-29 03:14:34
450,445,100.0,0.7962985000067065,0.16447390980934828,33.96046,3,2024-07-29 03:15:16
451,736,195.0,0.7956361000067284,0.1860368914760487,41.168118,3,2024-07-29 03:16:27
452,376,70.0,0.7952977000067395,0.1957063984839206,33.406204,3,2024-07-29 03:17:04
453,524,190.0,0.794826100006755,0.15710777129608255,35.156033,3,2024-07-29 03:17:54
454,488,155.0,0.7943869000067695,0.17958567453334567,33.462753,3,2024-07-29 03:18:41
455,578,135.0,0.7938667000067866,0.1595832271224281,39.45098,3,2024-07-29 03:19:38
456,687,180.0,0.793248400006807,0.15865880608818936,33.069515,3,2024-07-29 03:20:44
457,1008,330.0,0.7923412000068368,0.17523614258047135,42.457417,3,2024-07-29 03:22:23
458,638,180.0,0.7917670000068557,0.18360150248676446,43.624695,3,2024-07-29 03:23:25
459,516,120.0,0.791302600006871,0.19374947954517927,33.319874,3,2024-07-29 03:24:16
460,600,155.0,0.7907626000068888,0.17054686840623617,41.5429,3,2024-07-29 03:25:14
461,647,215.0,0.790180300006908,0.16626608284216207,46.68566,3,2024-07-29 03:26:18
462,530,155.0,0.7897033000069237,0.15861381789985693,107.25155,3,2024-07-29 03:27:09
463,746,255.0,0.7890319000069458,0.17732297839851546,81.81577,3,2024-07-29 03:28:21
464,728,315.0,0.7883767000069674,0.1538493507183515,30.355778,3,2024-07-29 03:29:32
465,600,410.0,0.7878367000069851,0.16730843195070824,47.114216,3,2024-07-29 03:30:30
466,636,225.0,0.787264300007004,0.16743554494712712,81.02574,3,2024-07-29 03:31:32
467,472,50.0,0.786839500007018,0.16875905308367337,29.653456,3,2024-07-29 03:32:18
468,361,105.0,0.7865146000070287,0.18203909724042686,46.98223,3,2024-07-29 03:32:53
469,480,145.0,0.7860826000070429,0.15598869915120303,41.275402,3,2024-07-29 03:33:40
470,389,80.0,0.7857325000070544,0.16036781593965688,35.267593,3,2024-07-29 03:34:17
471,325,50.0,0.785440000007064,0.1598388391503921,43.164516,3,2024-07-29 03:34:49
472,749,315.0,0.7847659000070862,0.1624307483534151,14.737301,3,2024-07-29 03:36:02
473,395,110.0,0.7844104000070979,0.16219241075877902,44.035908,3,2024-07-29 03:36:41
474,420,80.0,0.7840324000071104,0.17766068001233395,31.58676,3,2024-07-29 03:37:23
475,473,210.0,0.7836067000071244,0.1585185855123004,47.79468,3,2024-07-29 03:38:08
476,482,105.0,0.7831729000071387,0.16946052659411154,45.311966,3,2024-07-29 03:38:54
477,400,120.0,0.7828129000071505,0.1764370383322239,32.858025,3,2024-07-29 03:39:33
478,872,440.0,0.7820281000071764,0.17780326496502127,37.964275,3,2024-07-29 03:40:57
479,496,180.0,0.7815817000071911,0.17297763425496318,35.445797,3,2024-07-29 03:41:45
480,636,205.0,0.7810093000072099,0.1827418696627302,46.69194,3,2024-07-29 03:42:47
481,348,105.0,0.7806961000072202,0.1832162488209105,22.051998,3,2024-07-29 03:43:21
482,331,80.0,0.78039820000723,0.15189099275813722,44.279137,3,2024-07-29 03:43:52
483,443,210.0,0.7799995000072432,0.16913520470766127,33.20461,3,2024-07-29 03:44:35
484,548,180.0,0.7795063000072594,0.19531059640384937,56.701187,3,2024-07-29 03:45:29
485,531,210.0,0.7790284000072751,0.16093838926257387,45.37113,3,2024-07-29 03:46:21
486,316,45.0,0.7787440000072845,0.17281666374470614,36.188602,3,2024-07-29 03:46:51
487,595,210.0,0.7782085000073021,0.15944404371646273,40.884537,3,2024-07-29 03:47:49
488,598,210.0,0.7776703000073198,0.17682012501966993,63.5808,3,2024-07-29 03:48:46
489,376,80.0,0.777331900007331,0.15490355081063636,34.59916,3,2024-07-29 03:49:23
490,290,65.0,0.7770709000073396,0.15731178270331744,32.323124,3,2024-07-29 03:49:51
491,526,155.0,0.7765975000073552,0.16360981150498408,36.130745,3,2024-07-29 03:50:42
492,330,55.0,0.776300500007365,0.1750460191658049,32.92723,3,2024-07-29 03:51:14
493,473,165.0,0.775874800007379,0.20030310427096631,36.635387,3,2024-07-29 03:51:59
494,454,115.0,0.7754662000073924,0.16159400005828967,43.740646,3,2024-07-29 03:52:45
495,448,110.0,0.7750630000074057,0.15881898822928114,38.21887,3,2024-07-29 03:53:29
496,793,375.0,0.7743493000074292,0.18056041008850365,29.27188,3,2024-07-29 03:54:46
497,1077,395.0,0.7733800000074611,0.176676581912054,64.33295,3,2024-07-29 03:56:30
498,373,180.0,0.7730443000074722,0.17362311098914363,29.27214,3,2024-07-29 03:57:07
499,634,130.0,0.7724737000074909,0.15845972830752844,22.965427,3,2024-07-29 03:58:08
500,249,50.0,0.7722496000074983,0.16860001842420264,36.02315,3,2024-07-29 03:58:34
501,302,55.0,0.7719778000075073,0.1638655684740338,46.236008,3,2024-07-29 03:59:03
502,368,85.0,0.7716466000075182,0.1643535710223343,38.22455,3,2024-07-29 03:59:39
503,383,65.0,0.7713019000075295,0.1667497624733118,34.21623,3,2024-07-29 04:00:16
504,505,135.0,0.7708474000075445,0.19546690996330562,32.953316,3,2024-07-29 04:01:06
505,668,215.0,0.7702462000075643,0.17578150474739646,49.16962,3,2024-07-29 04:02:10
506,658,225.0,0.7696540000075838,0.16920618423031455,47.34847,3,2024-07-29 04:03:15
507,608,210.0,0.7691068000076018,0.17545273320406282,50.790596,3,2024-07-29 04:04:14
508,748,315.0,0.768433600007624,0.1674618384736107,43.401035,3,2024-07-29 04:05:26
509,722,270.0,0.7677838000076453,0.1455532722278315,56.475254,3,2024-07-29 04:06:35
510,725,260.0,0.7671313000076668,0.15740469943860483,50.64198,3,2024-07-29 04:07:45
511,443,100.0,0.76673260000768,0.16594889280691102,57.359455,3,2024-07-29 04:08:28
512,446,120.0,0.7663312000076932,0.14995543201007117,36.195713,3,2024-07-29 04:09:11
513,423,105.0,0.7659505000077057,0.19117648212622243,49.949986,3,2024-07-29 04:09:52
514,442,155.0,0.7655527000077188,0.19072982333431956,52.51578,3,2024-07-29 04:10:34
515,723,260.0,0.7649020000077402,0.19016489194883845,72.334885,3,2024-07-29 04:11:43
516,289,60.0,0.7646419000077488,0.19051177897667804,33.517555,3,2024-07-29 04:12:11
517,507,155.0,0.7641856000077638,0.18697347029073705,36.01804,3,2024-07-29 04:13:01
518,442,80.0,0.7637878000077769,0.1693877987395045,48.277664,3,2024-07-29 04:13:43
519,405,145.0,0.7634233000077889,0.1715901157922215,33.895145,3,2024-07-29 04:14:22
520,470,110.0,0.7630003000078028,0.16871360023605061,47.517986,3,2024-07-29 04:15:08
521,288,65.0,0.7627411000078114,0.17940963452888858,34.847126,3,2024-07-29 04:15:35
522,441,135.0,0.7623442000078244,0.15902356452006602,43.14751,3,2024-07-29 04:16:19
523,853,515.0,0.7615765000078497,0.1745278889363564,39.038277,3,2024-07-29 04:17:42
524,503,135.0,0.7611238000078646,0.1843225777030702,58.844555,3,2024-07-29 04:18:31
525,341,85.0,0.7608169000078747,0.17223829594700218,39.07653,3,2024-07-29 04:19:04
526,902,330.0,0.7600051000079014,0.1592832780680609,36.70358,3,2024-07-29 04:20:31
527,366,155.0,0.7596757000079123,0.18280932176959971,44.98326,3,2024-07-29 04:21:07
528,404,105.0,0.7593121000079243,0.16835679318571445,30.842884,3,2024-07-29 04:21:46
529,385,80.0,0.7589656000079357,0.1553493064332318,39.946365,3,2024-07-29 04:22:24
530,597,210.0,0.7584283000079534,0.17496153010894705,39.772354,3,2024-07-29 04:23:23
531,277,105.0,0.7581790000079616,0.18850613070739305,38.259182,3,2024-07-29 04:23:51
532,576,210.0,0.7576606000079786,0.17738918367669815,48.789707,3,2024-07-29 04:24:46
533,380,65.0,0.7573186000079899,0.1834153339266777,41.358532,3,2024-07-29 04:25:22
534,846,490.0,0.756557200008015,0.17386963327655275,47.369804,3,2024-07-29 04:26:44
535,297,65.0,0.7562899000080238,0.19888521264297793,37.139362,3,2024-07-29 04:27:12
536,295,105.0,0.7560244000080325,0.17121474919682841,43.083893,3,2024-07-29 04:27:41
537,644,210.0,0.7554448000080516,0.18578740614263908,50.387474,3,2024-07-29 04:28:43
538,264,90.0,0.7552072000080594,0.20130674394242692,45.531197,3,2024-07-29 04:29:08
539,285,100.0,0.7549507000080679,0.20144147501702894,43.478836,3,2024-07-29 04:29:36
540,473,155.0,0.7545250000080819,0.2136623119230502,45.399944,3,2024-07-29 04:30:22
541,490,180.0,0.7540840000080964,0.17302988043853215,48.21888,3,2024-07-29 04:31:09
542,543,160.0,0.7535953000081125,0.1656183142688393,45.918488,3,2024-07-29 04:32:01
543,601,155.0,0.7530544000081303,0.1961830249691565,46.876656,3,2024-07-29 04:33:00
544,283,105.0,0.7527997000081387,0.18970782375588435,40.387615,3,2024-07-29 04:33:28
545,476,120.0,0.7523713000081528,0.1623320658417309,52.20531,3,2024-07-29 04:34:14
546,415,120.0,0.7519978000081651,0.16341891324663738,37.54866,3,2024-07-29 04:34:54
547,505,210.0,0.75154330000818,0.15284396854072513,49.176067,3,2024-07-29 04:35:43
548,419,120.0,0.7511662000081925,0.1790030902709483,39.13955,3,2024-07-29 04:36:24
549,525,155.0,0.750693700008208,0.18939856171607972,50.185146,3,2024-07-29 04:37:15
550,398,75.0,0.7503355000082198,0.17055152438992832,48.518913,3,2024-07-29 04:37:54
551,530,135.0,0.7498585000082355,0.1790052773536376,56.959267,3,2024-07-29 04:38:46
552,464,180.0,0.7494409000082493,0.163447351130689,54.931103,3,2024-07-29 04:39:30
553,406,90.0,0.7490755000082613,0.19680549795257635,53.24851,3,2024-07-29 04:40:10
554,697,300.0,0.7484482000082819,0.16040526312298892,60.554092,3,2024-07-29 04:41:17
555,503,155.0,0.7479955000082968,0.1745109864645758,41.455086,3,2024-07-29 04:42:06
556,395,135.0,0.7476400000083085,0.18812099295326426,50.931152,3,2024-07-29 04:42:44
557,311,90.0,0.7473601000083178,0.1954695389297614,33.760532,3,2024-07-29 04:43:15
558,372,105.0,0.7470253000083288,0.19388363113807094,41.073307,3,2024-07-29 04:43:51
559,468,155.0,0.7466041000083427,0.17806518036458227,43.119152,3,2024-07-29 04:44:37
560,451,120.0,0.746198200008356,0.1939828678007401,43.240116,3,2024-07-29 04:45:20
561,743,205.0,0.745529500008378,0.19260248951964873,33.33391,3,2024-07-29 04:46:32
562,603,210.0,0.7449868000083959,0.16568063387329107,46.338936,3,2024-07-29 04:47:30
563,694,215.0,0.7443622000084165,0.19880883275431926,48.894787,3,2024-07-29 04:48:36
564,596,155.0,0.7438258000084341,0.18042959855406876,53.916843,3,2024-07-29 04:49:34
565,720,230.0,0.7431778000084555,0.16599443156479132,38.123928,3,2024-07-29 04:50:41
566,314,100.0,0.7428952000084648,0.15984752840676886,34.79303,3,2024-07-29 04:51:12
567,498,120.0,0.7424470000084795,0.1930675311649899,51.802795,3,2024-07-29 04:51:59
568,708,525.0,0.7418098000085005,0.16253779460228768,37.124,3,2024-07-29 04:53:09
569,702,255.0,0.7411780000085213,0.1772707281926079,36.09277,3,2024-07-29 04:54:17
570,700,210.0,0.740548000008542,0.16798789488417762,64.27985,3,2024-07-29 04:55:26
571,632,195.0,0.7399792000085608,0.18532665829539677,56.20659,3,2024-07-29 04:56:27
572,699,250.0,0.7393501000085815,0.181803500213166,47.364307,3,2024-07-29 04:57:35
573,371,210.0,0.7390162000085925,0.17809801060716418,33.600685,3,2024-07-29 04:58:11
574,549,210.0,0.7385221000086087,0.18021388308489475,45.116398,3,2024-07-29 04:59:04
575,308,65.0,0.7382449000086179,0.20367784033735076,43.783573,3,2024-07-29 04:59:34
576,606,180.0,0.7376995000086358,0.1967700651229018,55.54982,3,2024-07-29 05:00:32
577,285,35.0,0.7374430000086443,0.22480876325515278,42.191353,3,2024-07-29 05:01:00
578,270,20.0,0.7372000000086523,0.18283511861054985,33.486,3,2024-07-29 05:01:26
579,728,280.0,0.7365448000086738,0.2054220230451652,53.96178,3,2024-07-29 05:02:37
580,741,255.0,0.7358779000086958,0.17689227649637884,71.68695,3,2024-07-29 05:03:49
581,696,275.0,0.7352515000087164,0.17955808414296173,50.779602,3,2024-07-29 05:04:56
582,552,210.0,0.7347547000087328,0.1860054708558364,39.708874,3,2024-07-29 05:05:50
583,409,105.0,0.7343866000087449,0.19166011274006664,46.42626,3,2024-07-29 05:06:29
584,385,135.0,0.7340401000087563,0.20014574996062687,57.034462,3,2024-07-29 05:07:06
585,484,105.0,0.7336045000087706,0.16837585535793265,44.973236,3,2024-07-29 05:07:53
586,458,155.0,0.7331923000087842,0.17482724954988238,45.6925,3,2024-07-29 05:08:37
587,473,120.0,0.7327666000087982,0.17389679874980676,66.50748,3,2024-07-29 05:09:23
588,291,100.0,0.7325047000088069,0.17733612799972193,37.289303,3,2024-07-29 05:09:51
589,486,180.0,0.7320673000088213,0.18990939910765048,66.71636,3,2024-07-29 05:10:38
590,462,175.0,0.7316515000088349,0.17346863587310304,35.935036,3,2024-07-29 05:11:23
591,291,30.0,0.7313896000088436,0.21733979025657235,36.18887,3,2024-07-29 05:11:51
592,486,180.0,0.730952200008858,0.17353608213947633,74.006424,3,2024-07-29 05:12:38
593,390,125.0,0.7306012000088695,0.17307936476591307,44.578415,3,2024-07-29 05:13:17
594,292,115.0,0.7303384000088782,0.20779200081955895,37.256516,3,2024-07-29 05:13:44
595,518,205.0,0.7298722000088935,0.18515440769867547,58.420483,3,2024-07-29 05:14:33
596,596,210.0,0.7293358000089112,0.22167872698765073,64.05317,3,2024-07-29 05:15:31
597,267,55.0,0.7290955000089191,0.2163777711351266,39.48709,3,2024-07-29 05:15:56
598,287,125.0,0.7288372000089276,0.1983010373256763,38.065243,3,2024-07-29 05:16:23
599,568,210.0,0.7283260000089444,0.19776351466565065,34.42159,3,2024-07-29 05:17:17
600,604,425.0,0.7277824000089623,0.19925498106325698,41.988735,3,2024-07-29 05:18:15
601,438,195.0,0.7273882000089753,0.21669582886510788,56.70206,3,2024-07-29 05:18:57
602,620,210.0,0.7268302000089937,0.2023410913925017,70.2046,3,2024-07-29 05:19:56
603,265,65.0,0.7265917000090015,0.19406096305487291,33.451397,3,2024-07-29 05:20:21
604,881,600.0,0.7257988000090276,0.2124625631987575,60.460728,3,2024-07-29 05:21:46
605,531,160.0,0.7253209000090434,0.19327969922072022,54.038094,3,2024-07-29 05:22:37
606,517,140.0,0.7248556000090587,0.196877592536882,33.39335,3,2024-07-29 05:23:28
607,465,155.0,0.7244371000090725,0.19316336493338307,55.564102,3,2024-07-29 05:24:13
608,389,110.0,0.724087000009084,0.1892091618865192,44.56741,3,2024-07-29 05:24:50
609,753,440.0,0.7234093000091063,0.1970828711036667,45.054775,3,2024-07-29 05:26:03
610,503,110.0,0.7229566000091212,0.17845473528856312,53.09612,3,2024-07-29 05:26:52
611,498,135.0,0.722508400009136,0.19088410903292008,47.112804,3,2024-07-29 05:27:39
612,405,105.0,0.722143900009148,0.18008169167571597,53.257755,3,2024-07-29 05:28:18
613,520,210.0,0.7216759000091634,0.187202213332057,45.872597,3,2024-07-29 05:29:08
614,708,240.0,0.7210387000091844,0.2014293236878969,36.499916,3,2024-07-29 05:30:16
615,516,220.0,0.7205743000091996,0.1956070436872253,42.140858,3,2024-07-29 05:31:05
616,715,260.0,0.7199308000092208,0.21394164666429266,53.90694,3,2024-07-29 05:32:13
617,370,65.0,0.7195978000092318,0.20853303523885236,42.974297,3,2024-07-29 05:32:49
618,538,210.0,0.7191136000092477,0.23832376863544316,45.646244,3,2024-07-29 05:33:40
619,1045,365.0,0.7181731000092787,0.2029043627983075,71.33611,3,2024-07-29 05:35:20
620,738,290.0,0.7175089000093006,0.1797920753195034,51.264133,3,2024-07-29 05:36:31
621,1023,270.0,0.7165882000093309,0.2126478998687843,49.305943,3,2024-07-29 05:38:11
622,943,535.0,0.7157395000093588,0.1869874560567506,59.315502,3,2024-07-29 05:39:43
623,312,155.0,0.7154587000093681,0.1879233571772392,55.791687,3,2024-07-29 05:40:13
624,518,160.0,0.7149925000093834,0.21437236266821968,49.036415,3,2024-07-29 05:41:03
625,533,215.0,0.7145128000093992,0.21449970871936985,41.187443,3,2024-07-29 05:41:55
626,711,235.0,0.7138729000094203,0.1833019272729482,54.05677,3,2024-07-29 05:43:06
627,406,180.0,0.7135075000094323,0.17962133337564656,41.149685,3,2024-07-29 05:43:46
628,368,180.0,0.7131763000094432,0.20333185204831156,39.36249,3,2024-07-29 05:44:21
629,290,50.0,0.7129153000094518,0.1722437450084193,33.967606,3,2024-07-29 05:44:48
630,713,270.0,0.7122736000094729,0.1927879339849464,49.138912,3,2024-07-29 05:45:56
631,533,180.0,0.7117939000094887,0.1889396185163709,51.520542,3,2024-07-29 05:46:47
632,281,105.0,0.711541000009497,0.22189247830906797,39.583508,3,2024-07-29 05:47:14
633,442,130.0,0.7111432000095101,0.19884531206674705,44.061367,3,2024-07-29 05:47:57
634,305,80.0,0.7108687000095192,0.20970873099858645,39.62619,3,2024-07-29 05:48:26
635,549,210.0,0.7103746000095355,0.2082980071314914,41.763844,3,2024-07-29 05:49:20
636,409,135.0,0.7100065000095476,0.20891565798547274,63.001225,3,2024-07-29 05:49:59
637,502,185.0,0.7095547000095624,0.20776170811270814,56.095127,3,2024-07-29 05:50:47
638,586,215.0,0.7090273000095798,0.1935877220215651,35.561684,3,2024-07-29 05:51:44
639,752,260.0,0.7083505000096021,0.21364964604219225,52.1397,3,2024-07-29 05:53:00
640,645,210.0,0.7077700000096212,0.1981537919404895,74.637856,3,2024-07-29 05:54:05
641,616,145.0,0.7072156000096395,0.17505964271530702,42.53416,3,2024-07-29 05:55:07
642,1097,260.0,0.706228300009672,0.19268193292204858,36.445786,3,2024-07-29 05:56:58
643,672,230.0,0.7056235000096919,0.20185145097119467,53.1284,3,2024-07-29 05:58:07
644,371,125.0,0.7052896000097029,0.18660478193483584,36.751137,3,2024-07-29 05:58:45
645,460,140.0,0.7048756000097165,0.20388156875320104,48.351414,3,2024-07-29 05:59:31
646,454,120.0,0.70446700000973,0.18820630699921284,46.01288,3,2024-07-29 06:00:17
647,627,210.0,0.7039027000097485,0.19765616380617,48.391712,3,2024-07-29 06:01:22
648,492,120.0,0.7034599000097631,0.21946978602346365,59.548515,3,2024-07-29 06:02:12
649,918,365.0,0.7026337000097903,0.1926865110534988,36.034904,3,2024-07-29 06:03:45
650,401,35.0,0.7022728000098022,0.2389166412359461,45.806057,3,2024-07-29 06:04:25
651,712,215.0,0.7016320000098233,0.22753911697713847,63.322227,3,2024-07-29 06:05:37
652,609,210.0,0.7010839000098413,0.20756160804301452,65.760254,3,2024-07-29 06:06:39
653,385,55.0,0.7007374000098527,0.2068853212254388,45.08674,3,2024-07-29 06:07:19
654,611,215.0,0.7001875000098708,0.1998341736153573,39.437943,3,2024-07-29 06:08:22
655,508,215.0,0.6997303000098859,0.23238249645223769,44.786983,3,2024-07-29 06:09:14
656,375,165.0,0.699392800009897,0.19832069714864095,54.10313,3,2024-07-29 06:09:53
657,331,180.0,0.6990949000099068,0.20688584473918212,47.37383,3,2024-07-29 06:10:26
658,568,210.0,0.6985837000099236,0.2014372389186436,43.0266,3,2024-07-29 06:11:24
659,271,35.0,0.6983398000099317,0.20553420638026346,39.801357,3,2024-07-29 06:11:52
660,499,210.0,0.6978907000099465,0.22484647917126366,49.015804,3,2024-07-29 06:12:44
